bbl,newbldgarea,oldbldgarea,difference
3056857501,5441,000006030,589
3009347503,5912,000006500,588
4053017501,16753,000017340,587
1019217501,7668,000008255,587
1005747501,5362,000005948,586
3026977502,12220,000012806,586
3018997503,17354,000017939,585
3074347502,8040,000008624,584
3022377501,5516,000006100,584
4051017501,9767,000010350,583
3021537501,5728,000006310,582
3055927506,5399,000005981,582
1019547501,221293,000221875,582
3054767504,3876,000004457,581
3017887504,3956,000004537,581
4004327501,39948,000040529,581
3010307504,7309,000007889,580
4033717501,32304,000032884,580
3034127501,3891,000004470,579
3017737501,4208,000004784,576
4162317502,5529,000006105,576
3003607501,9391,000009966,575
3057657503,6896,000007467,571
3022627509,5512,000006082,570
1018427503,12781,000013350,569
1014107502,49053,000049621,568
1007927507,11200,000011768,568
1008227503,25588,000026154,566
3068657502,7630,000008195,565
3062847502,6404,000006968,564
3019097501,13957,000014520,563
3021697506,6391,000006953,562
4049947504,19051,000019613,562
3021297504,14258,000014820,562
1021367501,50684,000051246,562
1002767501,5139,000005700,561
3034307501,4164,000004725,561
1002007501,32007,000032567,560
3056107501,3887,000004446,559
3019847503,3083,000003642,559
3009697503,24905,000025462,557
1003747501,4664,000005220,556
3003017502,3289,000003845,556
3055177502,6480,000007035,555
3003937501,7541,000008096,555
3054717504,6691,000007245,554
3071677504,9194,000009747,553
1008857501,26645,000027198,553
3003967503,4345,000004898,553
3022417518,6478,000007026,548
3024337501,4617,000005165,548
3056887501,4254,000004800,546
3027677501,4928,000005473,545
1003987502,11491,000012036,545
1005007507,14379,000014924,545
3054957502,4329,000004874,545
1019217502,3845,000004389,544
3011747501,8369,000008913,544
1004227502,19103,000019646,543
1016767504,35199,000035742,543
3003907506,3784,000004320,536
3018727501,4050,000004586,536
3074337501,16182,000016716,534
1005297506,6215,000006748,533
1016777501,8867,000009400,533
1018267502,18008,000018540,532
1013997501,6196,000006727,531
4020997501,38050,000038580,530
3009347510,4429,000004958,529
3009407501,3771,000004300,529
3067527501,3792,000004320,528
3022417525,6474,000007000,526
3058927501,15475,000016000,525
1019117501,3764,000004288,524
4044107503,53499,000054023,524
3053807501,5778,000006300,522
3011027502,8418,000008940,522
3009557505,3713,000004234,521
3067577501,10898,000011419,521
3011287503,5266,000005787,521
1005137501,11434,000011954,520
3068887501,10580,000011100,520
3069247504,4679,000005199,520
1008047501,7660,000008175,515
3003957501,4673,000005188,515
1004327502,25073,000025586,513
3057627501,12023,000012535,512
3047987502,11029,000011541,512
3001837501,10773,000011284,511
3056347504,4840,000005350,510
2047957502,24482,000024991,509
3056887502,8138,000008647,509
3068007501,7632,000008140,508
1014337501,245136,000245644,508
3048687501,69672,000070180,508
3074377502,3237,000003744,507
3010307505,5494,000006000,506
1012167501,30110,000030615,505
3022417527,6499,000007000,501
3012707501,8339,000008839,500
3056187502,6300,000006800,500
1007797502,14100,000014600,500
3031747501,6246,000006745,499
3010877503,3881,000004380,499
1017507502,3924,000004423,499
3019627502,4077,000004575,498
3003257501,4902,000005400,498
3054957506,4938,000005436,498
1004997504,16520,000017016,496
3012117501,5296,000005791,495
3068667501,17147,000017639,492
3054847501,4274,000004766,492
3009857501,3990,000004480,490
1005647502,18728,000019217,489
4018387502,5021,000005510,489
3061347501,11724,000012211,487
3002307501,3907,000004394,487
3003507504,6419,000006905,486
3055937501,5140,000005625,485
3055927508,7488,000007973,485
3023447501,33187,000033670,483
3058977502,11142,000011625,483
3009617503,3358,000003840,482
3055917509,6991,000007473,482
3057467503,4020,000004500,480
1016767501,5613,000006092,479
1001977502,127401,000127879,478
1016767502,5614,000006092,478
3061587501,9244,000009722,478
4005757501,7975,000008450,475
3056137502,2206,000002680,474
3009897503,5314,000005786,472
3009287502,5585,000006056,471
1009287501,5639,000006110,471
3055067502,6225,000006695,470
3055987513,6444,000006914,470
4040447501,69449,000069918,469
3056897502,4091,000004560,469
2036437502,74880,000075348,468
2036437501,97344,000097812,468
3022417522,8046,000008514,468
3066967501,2992,000003460,468
1019477502,6337,000006804,467
1009277502,18214,000018680,466
3019117501,4643,000005109,466
3003907502,3854,000004320,466
1004027501,7607,000008072,465
3021387504,2325,000002788,463
1019287504,7537,000008000,463
1016617501,19738,000020200,462
1019487501,6639,000007100,461
3003307502,5702,000006162,460
3062307501,4337,000004797,460
3074587501,3983,000004442,459
3004437501,8250,000008709,459
3012617501,2593,000003052,459
3003307501,4402,000004860,458
3070257501,5844,000006300,456
4005037501,5418,000005872,454
3001837502,2583,000003037,454
3057597503,4251,000004705,454
1017287502,2675,000003128,453
3056907503,30607,000031059,452
4015107502,5451,000005903,452
3011717502,34331,000034775,444
3012527501,8178,000008620,442
3029227501,6718,000007160,442
3056977501,7234,000007676,442
3055987512,6887,000007328,441
3033507501,3143,000003584,441
3009357501,5120,000005560,440
3003307505,4653,000005092,439
3057467501,68510,000068948,438
3004037504,10469,000010903,434
3019007507,6190,000006624,434
3056087501,25436,000025868,432
1018227501,16133,000016564,431
4115447501,71485,000071915,430
3061847502,3313,000003741,428
3022667512,6500,000006928,428
3011697502,7772,000008198,426
1010587503,5115,000005540,425
3056967501,4646,000005070,424
4017757502,5377,000005800,423
3022417505,7977,000008400,423
3074047502,22441,000022863,422
1008217503,110630,000111047,417
3047927504,5966,000006383,417
4156127501,69416,000069828,412
3056637506,9164,000009575,411
1015007501,9102,000009513,411
3056157504,6458,000006869,411
3054977508,2738,000003149,411
3033307501,9339,000009750,411
3011627501,4450,000004860,410
3088017501,11760,000012168,408
3055977502,3994,000004400,406
3022417524,6503,000006907,404
1017207503,7239,000007643,404
3011507502,3656,000004060,404
3009347501,6096,000006500,404
1017207501,40584,000040987,403
4092707501,19967,000020370,403
1017237502,5774,000006175,401
4155897502,2500,000002900,400
3055107506,6226,000006626,400
1001077501,17700,000018100,400
3064407501,7794,000008192,398
3019547502,4197,000004595,398
3008687501,8703,000009100,397
3054687504,5966,000006363,397
3008077502,16721,000017118,397
3059037501,9683,000010080,397
3020207502,3213,000003608,395
3018997506,7102,000007497,395
3054727502,10296,000010690,394
3018937501,11901,000012295,394
3022417521,6604,000006998,394
3026897501,5072,000005464,392
1012337503,4324,000004715,391
4012227501,19965,000020356,391
3022177503,3971,000004360,389
1019177502,4484,000004872,388
3056427504,24866,000025253,387
3019007501,10405,000010792,387
3056637503,4712,000005098,386
3088047507,2954,000003337,383
3003547501,4993,000005375,382
3088047504,10867,000011247,380
3011557503,8058,000008437,379
3002157502,5062,000005438,376
3017657501,3944,000004320,376
3009767501,4825,000005200,375
3019187503,5235,000005610,375
3055707501,10160,000010535,375
3021877502,6446,000006818,372
1019047501,3488,000003858,370
1016027502,30673,000031042,369
1006077501,5464,000005832,368
3011667501,5304,000005670,366
3024517501,31788,000032153,365
3074687504,5403,000005766,363
3074687503,5403,000005766,363
1017177501,2732,000003094,362
3073987502,6130,000006492,362
3008867501,14483,000014843,360
5034177502,5204,000005563,359
4005707505,7415,000007774,359
1014127503,72438,000072796,358
3031327502,9743,000010100,357
3057627502,12023,000012379,356
3024877501,5714,000006068,354
3011757501,3806,000004160,354
3010927503,4132,000004484,352
3055887502,6484,000006836,352
3055887503,6484,000006836,352
3009437503,4863,000005213,350
1019127501,7449,000007799,350
3010337502,4639,000004988,349
3022417506,8051,000008400,349
3009577501,3475,000003824,349
3011557502,10436,000010784,348
3022267503,4513,000004860,347
2038067501,16966,000017310,344
3009377503,6366,000006708,342
3056777502,9989,000010331,342
3009197502,7191,000007533,342
1011527501,133892,000134233,341
3012857501,27429,000027768,339
1006217501,14103,000014440,337
3023447504,10913,000011250,337
3001907501,5166,000005500,334
1016247501,9544,000009875,331
3064417501,8422,000008750,328
3069117501,21435,000021763,328
3022247505,42534,000042861,327
3010127502,3498,000003824,326
3020047503,13736,000014061,325
3055917510,7076,000007401,325
1019037504,6519,000006840,321
3067477502,8384,000008705,321
3066017502,6277,000006596,319
1001467502,26327,000026644,317
3010677502,4644,000004960,316
4050397503,17747,000018062,315
4017747501,12573,000012888,315
3011287504,7330,000007645,315
5024507513,102563,000102875,312
1005277502,2941,000003253,312
4051027501,10938,000011250,312
3014867501,6489,000006800,311
3064597503,8620,000008926,306
1008757501,5192,000005498,306
1015647503,4867,000005173,306
3087267502,10724,11030,306
3084937503,2916,000003222,306
1007697501,2455,000002760,305
1007697502,2455,000002760,305
3022647505,4777,000005080,303
3019127502,5250,000005553,303
3024557501,4650,000004952,302
3019307502,7090,000007392,302
3022327504,6905,000007206,301
3006367501,9947,000010247,300
3047937501,3300,000003600,300
3031327501,9702,000010000,298
3009327505,4224,000004522,298
3056297504,5404,000005700,296
4033727501,9737,000010030,293
4050417502,3580,000003870,290
3001797502,4165,000004455,290
3022417504,8250,000008540,290
3008987501,8111,000008400,289
3010247502,5711,000006000,289
1011437501,3886,000004172,286
1013467502,6145,000006428,283
4049567501,25820,000026100,280
3022077501,2800,000003080,280
3055837502,7261,000007540,279
3053507501,24806,000025084,278
1009097501,5892,000006170,278
4015487501,12398,000012674,276
3008957502,41703,000041976,273
3068637503,9130,000009403,273
3087927501,11232,000011504,272
1004427501,4908,000005180,272
3056707505,15791,000016061,270
4019857502,4743,000005013,270
3023927503,5066,000005333,267
3028577501,17534,000017800,266
3088107502,21720,000021985,265
4008317501,9718,000009983,265
3061687503,6257,000006522,265
3011457501,4080,000004344,264
3055037503,8641,000008904,263
5012007501,3358,000003620,262
3022637501,4896,000005157,261
3053827506,5340,000005600,260
1001877502,21929,000022189,260
1004497501,2408,000002665,257
3066787503,13612,000013869,257
3022647509,16382,000016637,255
3067587501,6225,000006480,255
3019457501,6274,000006528,254
3030437504,7108,000007360,252
1004267501,8279,000008531,252
3004287501,3731,000003983,252
3010117501,4415,000004665,250
3066037503,33847,000034097,250
3027497503,23253,000023503,250
3054487502,8150,000008400,250
3001897502,4527,000004775,248
3068687501,4608,000004853,245
3004357504,10077,000010318,241
3009347508,4174,000004414,240
3016257502,3874,000004114,240
3001947501,3284,000003524,240
3064257502,12642,000012882,240
4101317501,3940,000004180,240
3022907501,29760,000030000,240
1002247501,8371,000008609,238
1008817501,30424,000030662,238
3019707501,7585,000007820,235
1006327503,41875,000042110,235
3011447502,3426,000003661,235
3022187503,3955,000004190,235
3056287512,5929,000006163,234
4039167508,52612,000052846,234
3022317502,6721,000006954,233
3018367501,3867,000004099,232
3010987508,2994,000003225,231
1007457504,6233,000006464,231
3009927501,55536,000055767,231
1012247502,3478,000003708,230
3087807501,8245,000008474,229
1007177502,6400,000006625,225
3057107503,4418,000004641,223
3056617503,7777,000008000,223
1019417501,9519,000009741,222
3004367502,7688,000007909,221
3053827505,5119,000005340,221
1000417504,1026033,001026252,219
3056427502,4803,000005021,218
3009597504,4569,000004785,216
3014917501,5820,000006036,216
3004617501,45128,000045343,215
3018387501,3293,000003507,214
3057537501,6978,000007192,214
4162377501,2907,000003120,213
3009477503,5204,000005414,210
4018537502,4855,000005065,210
3011807502,13500,000013709,209
1012247503,3635,000003844,209
1020797502,4637,000004845,208
3056117501,4695,000004903,208
3023217502,5961,000006169,208
3018997508,5506,000005712,206
3058507501,3800,000004006,206
3018307501,5194,000005399,205
4013107503,17797,000018000,203
3056987501,10740,000010941,201
3087887501,9392,000009592,200
3056937501,6946,000007146,200
3056837504,5657,000005857,200
4018367501,22487,000022686,199
1006297504,33668,000033866,198
3019187502,5647,000005845,198
3003017501,6008,000006205,197
3017357501,43155,000043350,195
3054787502,7475,000007670,195
4050517502,22195,000022390,195
3056417501,4291,000004484,193
3011787502,26271,000026461,190
1004827501,74349,000074539,190
3027857501,7102,000007291,189
1011587502,498079,000498268,189
1004367501,3840,000004028,188
4015187503,8613,000008800,187
1002157505,64285,000064471,186
3004287503,8934,000009119,185
3088127503,2818,000003003,185
1018287504,10250,000010434,184
3016847501,3058,000003241,183
3034207501,5830,000006012,182
1004717501,8742,000008922,180
3057137502,3937,000004116,179
3069197509,7312,000007490,178
1020507501,2712,000002890,178
1005027502,16830,000017007,177
1005527502,8094,000008270,176
3009597501,4530,000004706,176
3019517501,3868,000004043,175
3020997503,5586,000005760,174
1014277501,21928,000022100,172
3009517502,5729,000005900,171
4006587501,5735,000005906,171
1013907504,28798,000028968,170
3008957504,3910,000004080,170
3087777501,4022,000004192,170
3086627501,3331,000003500,169
3019007512,11832,000012000,168
3009837505,6853,000007020,167
1008487504,14144,000014311,167
3065327501,28273,000028439,166
3019867501,36685,000036851,166
3003327502,4373,000004538,165
3013407501,4836,000005000,164
3059607501,9246,000009409,163
3016447501,4435,000004597,162
2057707501,5818,000005980,162
3019007511,8825,000008987,162
3058997501,8815,000008976,161
1016767503,5931,000006092,161
3009597502,4470,000004630,160
3022267505,3703,000003863,160
5016687502,115373,000115532,159
3010127501,3292,000003450,158
4051257501,38129,000038286,157
3002687501,5514,000005670,156
4028917501,7818,000007974,156
3017947502,2965,000003120,155
3057107504,4486,000004641,155
3061207502,115672,000115827,155
4161247501,3687,000003842,155
1002097501,25845,000026000,155
3008867503,5714,000005868,154
5036217501,4495,000004646,151
3056367502,6256,000006406,150
3056187506,18382,000018532,150
3009887501,4182,000004331,149
3069167505,7004,000007152,148
4014897501,61082,000061229,147
3027737502,5705,000005850,145
3053077501,2976,000003120,144
3072177501,3843,000003986,143
3009607503,7383,000007524,141
3003567502,6260,000006400,140
1000687502,126291,000126430,139
3010477502,8988,000009127,139
4019827501,21911,000022050,139
1001947504,11363,000011500,137
3009337503,5188,000005325,137
4049947502,12039,000012175,136
5031517501,5714,000005850,136
3055937510,8940,000009075,135
1017247502,3617,000003752,135
3009447506,5304,000005438,134
3055977504,6584,6716,132
3024137501,5033,000005162,129
3010577501,4154,000004283,129
3009757504,3421,000003549,128
1004917502,60725,000060852,127
3024087504,18438,000018564,126
3009387502,4398,000004522,124
3055917502,9401,000009525,124
3056397501,5559,000005681,122
1011587504,648458,000648579,121
4019817502,4508,000004628,120
3054547501,9880,000010000,120
3050837501,19040,000019160,120
1006957509,31250,000031370,120
3054407501,5214,000005334,120
3056107502,6270,000006389,119
3003907505,4202,000004320,118
3031327503,9702,000009819,117
3011047506,4892,000005006,114
