bbl,lotarea,lotareaprev,lotarea18v21,lotfront,lotfrontprev,lotfront18v21,lotdepth,lotdepthprev,lotdepth18v21,bldgfront,bldgfrontprev,bldgfront18v21,bldgdepth,bldgdepthprev,bldgdepth18v21,builtfar
4034937501,6624,6624,6624,48.0000000000,0.00,48.0000000000,138.000000000,0.00,138.000000000,38.0000000000,0.00,38.0000000000,100.000000000,0.00,100.000000000,1.55
4034947501,3852,3852,3852,73.0000000000,0.00,73.0000000000,136.000000000,0.00,136.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.97
4034947502,4000,4000,4000,0.0900000000000,0.00,0.0900000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.63
4034960011,2502,2502,2502,25.00,25.00,25.0000000000,100.08,100.08,100.080000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4034960037,2506,2506,2506,25.17,25.17,25.1700000000,99.58,99.58,99.5800000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4034970069,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4034980076,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4035020006,10315,0,10315,30.00,30.00,30.0000000000,343.83,343.83,343.830000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4035100021,7508,0,7508,30.00,30.00,30.0000000000,250.25,250.25,250.250000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4035110052,7513,0,7513,30.00,30.00,30.0000000000,250.42,250.42,250.420000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4035220036,1500,1500,1500,15.00,15.00,15.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,52.0000000000,0.00,52.0000000000,0.00
4035230034,1962,1962,1962,20.00,20.00,20.0000000000,98.08,98.08,98.0800000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4035247501,9797,9797,9797,98.0800000000,0.00,98.0800000000,100.020000000,0.00,100.020000000,98.0000000000,0.00,98.0000000000,55.0000000000,0.00,55.0000000000,2.09
4035267501,2550,2550,2550,25.5000000000,0.00,25.5000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.73
4035270002,2603,2603,2603,25.17,25.17,25.1700000000,102.42,102.42,102.420000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035310046,10880,0,10880,20.00,20.00,20.0000000000,544.00,544.00,544.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4035477501,8434,8434,8434,0.190000000000,0.00,0.190000000000,0.00000000000,0.00,0.00000000000,80.0000000000,0.00,80.0000000000,105.000000000,0.00,105.000000000,2.88
4035480040,15274,15274,15274,100.00,100.00,100.000000000,200.00,200.00,200.000000000,0.00000000000,0.00,0.00000000000,6.83000000000,0.00,6.83000000000,0.00
4035490080,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,25.0000000000,0.00,25.0000000000,0.00
4035510108,1744,1744,1744,0.0400000000000,0.00,0.0400000000000,0.00000000000,0.00,0.00000000000,39.00,39.00,39.0000000000,50.00,50.00,50.0000000000,1.00
4035547501,19237,19237,19237,192.160000000,0.00,192.160000000,100.110000000,0.00,100.110000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.06
4035557501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,69.0000000000,0.00,69.0000000000,1.17
4035570001,95312,0,95312,736.00,736.00,736.000000000,129.50,129.50,129.500000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4035590011,2454,2454,2454,25.00,25.00,25.0000000000,98.17,98.17,98.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035590073,2463,2463,2463,31.08,31.08,31.0800000000,79.25,79.25,79.2500000000,0.00000000000,0.00,0.00000000000,10.0000000000,0.00,10.0000000000,0.00
4035670031,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035690024,2314,2314,2314,21.00,21.00,21.0000000000,110.18,110.18,110.180000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035690029,2310,2310,2310,21.00,21.00,21.0000000000,110.18,110.18,110.180000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035690057,2520,2520,2520,21.00,21.00,21.0000000000,120.00,120.00,120.000000000,0.00000000000,0.00,0.00000000000,25.0000000000,0.00,25.0000000000,0.00
4035690168,420,420,420,21.00,21.00,21.0000000000,20.00,20.00,20.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035690169,420,420,420,21.00,21.00,21.0000000000,20.00,20.00,20.0000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4035700009,1122,1122,1122,20.00,20.00,20.0000000000,56.08,56.08,56.0800000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035700065,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035710062,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,16.0000000000,0.00,16.0000000000,0.00
4035780058,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035790028,2794,2794,2794,25.00,25.00,25.0000000000,111.75,111.75,111.750000000,0.00000000000,0.00,0.00000000000,14.0000000000,0.00,14.0000000000,0.00
4035790114,2000,2000,2000,20.00,20.00,20.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,19.0000000000,0.00,19.0000000000,0.00
4035810007,2520,2520,2520,21.00,21.00,21.0000000000,120.00,120.00,120.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035810011,2520,2520,2520,21.00,21.00,21.0000000000,120.00,120.00,120.000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4035810013,2520,2520,2520,21.00,21.00,21.0000000000,120.00,120.00,120.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035810018,2520,2520,2520,21.00,21.00,21.0000000000,120.00,120.00,120.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035810021,1971,1971,1971,41.67,41.67,41.6700000000,119.75,119.75,119.750000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4035810043,2314,2314,2314,21.00,21.00,21.0000000000,110.17,110.17,110.170000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4035840125,137,137,137,12.00,12.00,12.0000000000,11.42,11.42,11.4200000000,0.00000000000,0.00,0.00000000000,10.0000000000,0.00,10.0000000000,0.00
4035890109,4519,4519,4519,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,24.00,24.00,24.0000000000,60.00,60.00,60.0000000000,0.85
4035980040,2000,2000,2000,20.00,20.00,20.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4035980080,286,286,286,11.33,11.33,11.3300000000,25.25,25.25,25.2500000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4036000097,1125,1125,1125,20.00,20.00,20.0000000000,56.25,56.25,56.2500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036050040,33565,33565,33565,0.770000000000,0.00,0.770000000000,0.00000000000,0.00,0.00000000000,0,0,0.00000000000,0,0,0.00000000000,0.00
4036080025,336878,0,336878,243.00,243.00,243.000000000,1386.33,1386.33,1386.33000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4036100030,2220,2220,2220,29.50,29.50,29.5000000000,75.25,75.25,75.2500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036100032,1573,1573,1573,29.50,29.50,29.5000000000,53.33,53.33,53.3300000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036137501,3650,3650,3650,0.0800000000000,0.00,0.0800000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.11
4036150006,946,946,946,27.00,27.00,27.0000000000,61.00,61.00,61.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036150007,506,506,506,37.00,37.00,37.0000000000,40.00,40.00,40.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036190001,23280,0,23280,30.00,30.00,30.0000000000,776.00,776.00,776.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4036190110,114901,0,114901,167.25,167.25,167.250000000,687.00,687.00,687.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4036220025,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4036270022,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036360012,171,171,171,9.00,9.00,9.00000000000,19.00,19.00,19.0000000000,0.00000000000,0.00,0.00000000000,19.0000000000,0.00,19.0000000000,0.00
4036360013,171,171,171,9.00,9.00,9.00000000000,19.00,19.00,19.0000000000,0.00000000000,0.00,0.00000000000,19.0000000000,0.00,19.0000000000,0.00
4036360014,171,171,171,9.00,9.00,9.00000000000,19.00,19.00,19.0000000000,0.00000000000,0.00,0.00000000000,19.0000000000,0.00,19.0000000000,0.00
4036360015,171,171,171,9.00,9.00,9.00000000000,19.00,19.00,19.0000000000,0.00000000000,0.00,0.00000000000,19.0000000000,0.00,19.0000000000,0.00
4036370017,57309,0,57309,130.42,130.42,130.420000000,439.42,439.42,439.420000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4036377501,47500,47500,47500,1.09000000000,0.00,1.09000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.17
4036400001,1236,0,1236,12.00,12.00,12.0000000000,103.00,103.00,103.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4036640045,2508,2508,2508,25.00,25.00,25.0000000000,100.33,100.33,100.330000000,0.00000000000,0.00,0.00000000000,30.0000000000,0.00,30.0000000000,0.00
4036650007,3202,3202,3202,25.50,25.50,25.5000000000,125.58,125.58,125.580000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036677501,14129,14129,14129,0.320000000000,0.00,0.320000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.58
4036867501,4000,4000,4000,40.0300000000,0.00,40.0300000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.04
4036880029,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4036900051,2521,2521,2521,25.00,25.00,25.0000000000,100.83,100.83,100.830000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4037067501,45855,45855,45855,1.05000000000,0.00,1.05000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.46
4037080053,2018,2018,2018,20.00,20.00,20.0000000000,100.92,100.92,100.920000000,0.00000000000,0.00,0.00000000000,40.0000000000,0.00,40.0000000000,0.00
4037090007,2017,2017,2017,20.00,20.00,20.0000000000,100.83,100.83,100.830000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4037130025,978,978,978,11.50,11.50,11.5000000000,85.00,85.00,85.0000000000,0.00000000000,0.00,0.00000000000,19.0000000000,0.00,19.0000000000,0.00
4037277501,19200,19200,19200,0.440000000000,0.00,0.440000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.95
4037280060,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4037280061,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4037400075,2339172,2339172,2339172,53.7000000000,0.00,53.7000000000,0.00000000000,0.00,0.00000000000,25.00,25.00,25.0000000000,40.00,40.00,40.0000000000,0.00
4037500010,1450548,1450548,1450548,360.83,360.83,360.830000000,196.83,196.83,196.830000000,0.00000000000,0.00,0.00000000000,40.0000000000,0.00,40.0000000000,0.00
4037890078,5000,5000,5000,50.00,50.00,50.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,70.0000000000,0.00,70.0000000000,0.00
4037910110,20890,0,20890,40.00,40.00,40.0000000000,522.25,522.25,522.250000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4038030001,74893,0,74893,79.42,79.42,79.4200000000,943.00,943.00,943.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4038100001,1000,0,1000,50.00,50.00,50.0000000000,20.00,20.00,20.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4038150023,2492,2492,2492,20.00,20.00,20.0000000000,124.58,124.58,124.580000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038150042,2410,2410,2410,20.00,20.00,20.0000000000,120.50,120.50,120.500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038160054,1900,1900,1900,20.00,20.00,20.0000000000,95.00,95.00,95.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038160059,1900,1900,1900,20.00,20.00,20.0000000000,95.00,95.00,95.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038170014,2000,2000,2000,20.00,20.00,20.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038170030,1900,1900,1900,11.50,11.50,11.5000000000,100.67,100.67,100.670000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038180035,612,612,612,73.25,73.25,73.2500000000,17.58,17.58,17.5800000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038180038,2000,2000,2000,20.00,20.00,20.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038280068,1900,1900,1900,20.00,20.00,20.0000000000,95.00,95.00,95.0000000000,0.00000000000,0.00,0.00000000000,10.0000000000,0.00,10.0000000000,0.00
4038320016,3280,3280,3280,40.00,40.00,40.0000000000,83.00,83.00,83.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4038837501,2900,2900,2900,0.0600000000000,0.00,0.0600000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.26
4038860138,23550,0,23550,75.00,75.00,75.0000000000,314.00,314.00,314.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4038860340,104200,104200,104200,2.39000000000,0.00,2.39000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4038860695,13440,0,13440,60.00,60.00,60.0000000000,224.00,224.00,224.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4038860750,22658,0,22658,105.92,105.92,105.920000000,213.92,213.92,213.920000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4038867501,108550,108550,108550,199.500000000,0.00,199.500000000,546.000000000,0.00,546.000000000,190.000000000,0.00,190.000000000,300.000000000,0.00,300.000000000,0.72
4039071425,4126000,4126000,4126000,94.7100000000,0.00,94.7100000000,0.00000000000,0.00,0.00000000000,27.00,27.00,27.0000000000,47.00,47.00,47.0000000000,0.00
4039077501,114400,114400,114400,46.0000000000,0.00,46.0000000000,118.000000000,0.00,118.000000000,20.4200000000,0.00,20.4200000000,53.5000000000,0.00,53.5000000000,1.40
4039167501,46214,46214,46214,16.0000000000,0.00,16.0000000000,85.0000000000,0.00,85.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.86
4039167502,85372,85372,85372,24.0000000000,0.00,24.0000000000,93.0000000000,0.00,93.0000000000,30.0000000000,0.00,30.0000000000,74.0000000000,0.00,74.0000000000,1.06
4039167503,113195,113195,113195,24.0000000000,0.00,24.0000000000,93.0000000000,0.00,93.0000000000,128.000000000,0.00,128.000000000,66.0000000000,0.00,66.0000000000,0.83
4039167504,83058,83058,83058,262.000000000,0.00,262.000000000,300.000000000,0.00,300.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.07
4039167505,120966,120966,120966,48.0000000000,0.00,48.0000000000,321.450000000,0.00,321.450000000,23.0000000000,0.00,23.0000000000,53.0000000000,0.00,53.0000000000,0.66
4039167506,57431,57431,57431,429.400000000,0.00,429.400000000,133.000000000,0.00,133.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.23
4039167507,63535,63535,63535,359.120000000,0.00,359.120000000,176.920000000,0.00,176.920000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.10
4039167508,61980,61980,61980,780.000000000,0.00,780.000000000,248.350000000,0.00,248.350000000,40.0000000000,0.00,40.0000000000,100.000000000,0.00,100.000000000,0.77
4039237501,21285,21285,21285,128.370000000,0.00,128.370000000,144.210000000,0.00,144.210000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.52
4039247501,30019,30019,30019,26.0000000000,0.00,26.0000000000,130.000000000,0.00,130.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.60
4039307501,182949,182949,182949,552.000000000,0.00,552.000000000,399.000000000,0.00,399.000000000,24.0000000000,0.00,24.0000000000,28.0000000000,0.00,28.0000000000,0.64
4040190300,73288,73288,73288,1.68000000000,0.00,1.68000000000,0.00000000000,0.00,0.00000000000,0,0,0.00000000000,0,0,0.00000000000,0.00
4040197501,279235,279235,279235,408.000000000,0.00,408.000000000,1078.00000000,0.00,1078.00000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.42
4040447501,64000,64000,64000,100.000000000,0.00,100.000000000,649.000000000,0.00,649.000000000,60.0000000000,0.00,60.0000000000,200.000000000,0.00,200.000000000,1.09
4040670041,8242,0,8242,82.42,82.42,82.4200000000,100.00,100.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4040767501,21300,21300,21300,0.480000000000,0.00,0.480000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.32
4041297501,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.39
4041580001,27979732,27979732,27979732,642.320000000,0.00,642.320000000,0.00000000000,0.00,0.00000000000,0,0,0.00000000000,0,0,0.00000000000,0.00
4042020001,12500,0,12500,125.00,125.00,125.000000000,100.00,100.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4042050001,100000,0,100000,200.00,200.00,200.000000000,500.00,500.00,500.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4042130013,2661,2661,2661,0.0600000000000,0.00,0.0600000000000,0.00000000000,0.00,0.00000000000,0,0,0.00000000000,0,0,0.00000000000,0.00
4042527501,116750,116750,116750,264.000000000,0.00,264.000000000,440.000000000,0.00,440.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.67
4042597501,9990,9990,9990,100.000000000,0.00,100.000000000,99.0000000000,0.00,99.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.50
4042597502,7500,7500,7500,50.0000000000,0.00,50.0000000000,150.000000000,0.00,150.000000000,27.0000000000,0.00,27.0000000000,77.0000000000,0.00,77.0000000000,0.97
4042597503,4988,4988,4988,50.0000000000,0.00,50.0000000000,99.7500000000,0.00,99.7500000000,80.0000000000,0.00,80.0000000000,30.0000000000,0.00,30.0000000000,1.52
4044080001,50000,0,50000,250.00,250.00,250.000000000,200.00,200.00,200.000000000,78.80,78.80,0.00000000000,93.00,93.00,0.00000000000,0.15
4044097501,3125,3125,3125,25.0000000000,0.00,25.0000000000,125.000000000,0.00,125.000000000,25.0000000000,0.00,25.0000000000,64.0000000000,0.00,64.0000000000,2.74
4044097502,6281,6281,6281,52.2500000000,0.00,52.2500000000,125.000000000,0.00,125.000000000,39.5000000000,0.00,39.5000000000,101.300000000,0.00,101.300000000,3.34
4044097503,6447,0,6447,0.140000000000,0.00,0.140000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.17
4044097504,3125,3125,3125,0.0700000000000,0.00,0.0700000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,55.0000000000,0.00,55.0000000000,2.81
4044107501,9375,9375,9375,75.0000000000,0.00,75.0000000000,125.000000000,0.00,125.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.85
4044107502,4000,4000,4000,40.0000000000,0.00,40.0000000000,100.000000000,0.00,100.000000000,35.0000000000,0.00,35.0000000000,50.0000000000,0.00,50.0000000000,1.92
