bbl,billingbbl,housenum_lo,street_name,count
3038880042,0000000000,22,SUNNYSIDE COURT,1
3038970135,0000000000,323A,JAMAICA AVENUE,1
3039050012,0000000000,,JAMAICA AVENUE,1
3039050033,0000000000,,ETNA STREET,1
3039130020,0000000000,,FORCE TUBE AVENUE,1
3039160032,0000000000,,FORCE TUBE AVENUE,1
3039160044,0000000000,,HALE AVENUE,1
3039160114,0000000000,,NORWOOD AVENUE,1
3039160118,0000000000,,NORWOOD AVENUE,1
3039180021,0000000000,,HENDRIX STREET,1
3039190035,0000000000,,ARLINGTON AVENUE,1
3039210046,0000000000,,JEROME STREET,1
3039290066,0000000000,,ARLINGTON AVENUE,1
3039400127,0000000000,,FULTON STREET,1
3039600025,0000000000,,FULTON STREET,1
3039600145,0000000000,232B,NORWOOD AVENUE,1
3039620001,0000000000,,VAN SICLEN AVENUE,1
3039870031,,753,GLENMORE AVENUE,1
3039960013,0000000000,,GLENMORE AVENUE,1
3039960015,0000000000,,GLENMORE AVENUE,1
3039980032,0000000000,2339,PITKIN AVENUE,1
3040090015,0000000000,,MILLER AVENUE,1
3040120031,0000000000,,BELMONT AVENUE,1
3040130003,0000000000,,BARBEY STREET,1
3040390005,,263,ATKINS AVENUE,1
3040620020,0000000000,,JEROME STREET,1
3040620043,0000000000,,WARWICK STREET,1
3040620051,0000000000,,DUMONT AVENUE,1
3040790012,0000000000,,WARWICK STREET,1
3040950020,0000000000,777,JAMAICA AVENUE,1
3040950030,0000000000,779,JAMAICA AVENUE,1
3040950040,0000000000,781,JAMAICA AVENUE,1
3040950050,0000000000,2,CYPRESS HILLS,1
3041050046,0000000000,,CRESCENT STREET,1
3041090054,0000000000,,NICHOLS AVENUE,1
3041120026,0000000000,59,GRANT AVENUE,1
3041220062,0000000000,,GRANT AVENUE,1
3041260105,0000000000,,LOGAN STREET,1
3041300107,0000000000,,PINE STREET,1
3041400001,0000000000,,FORCE TUBE AVENUE,1
3041400005,0000000000,,FORCE TUBE AVENUE,1
3041420032,0000000000,3269,ATLANTIC AVENUE,1
3041510107,0000000000,,NICHOLS AVENUE,1
3041510108,0000000000,,NICHOLS AVENUE,1
3041520082,0000000000,,ELDERT LANE,1
3041570014,0000000000,44,WELLS STREET,1
3041570015,0000000000,48,WELLS STREET,1
3041580005,0000000000,,ATLANTIC AVENUE,1
3041740104,0000000000,,GRANT AVENUE,1
3041890010,0000000000,129,MILFORD STREET,1
3041900141,0000000000,,FOUNTAIN AVENUE,1
3042070009,0000000000,,DREW STREET,1
3042070050,0000000000,,DREW STREET,1
3042120035,0000000000,70,DOSCHER STREET,1
3042180016,0000000000,,CONDUIT BOULEVARD,1
3042310018,0000000000,2688,PITKIN AVENUE,1
3042450006,,275,MILFORD STREET,1
3042480007,0000000000,,CRYSTAL STREET,1
3042480033,0000000000,,CRYSTAL STREET,1
3042480035,0000000000,,CRYSTAL STREET,1
3042480036,0000000000,,CRYSTAL STREET,1
3042490072,0000000000,,DOSCHER STREET,1
3042490086,0000000000,,EUCLID AVENUE,1
3042700028,0000000000,1376,SUTTER AVENUE,1
3042710040,0000000000,,ELDERT LANE,1
3042710060,0000000000,,LINCOLN AVENUE,1
3042710070,0000000000,,LINCOLN AVENUE,1
3042710080,0000000000,735,LINCOLN AVENUE,1
3042750049,0000000000,,DREW STREET,1
3042760028,0000000000,,BLAKE AVENUE,1
3042760035,0000000000,,CONDUIT BOULEVARD,1
3042760040,0000000000,,RUBY STREET,1
3042760043,0000000000,,RUBY STREET,1
3042760044,0000000000,,RUBY STREET,1
3042760046,0000000000,,RUBY STREET,1
3042770008,0000000000,,MILFORD STREET,1
3042820007,0000000000,,PINE STREET,1
3042820045,0000000000,,CRESCENT STREET,1
3042840006,0000000000,,HEMLOCK STREET,1
3042840045,0000000000,,AUTUMN AVENUE,1
3042840051,0000000000,,DUMONT AVENUE,1
3042900021,0000000000,,FORBELL STREET,1
3042900038,0000000000,728,DREW STREET,1
3042910017,0000000000,,DREW STREET,1
3042910018,0000000000,,DREW STREET,1
3042910027,0000000000,,BLAKE AVENUE,1
3042910030,0000000000,426,RUBY STREET,1
3042910116,0000000000,,DREW STREET,1
3042910118,0000000000,,DREW STREET,1
3042960137,0000000000,,GEORGIA AVENUE,1
3043010012,0000000000,,WYONA STREET,1
3043050044,0000000000,,HEGEMAN AVENUE,1
3043050046,0000000000,,HEGEMAN AVENUE,1
3043050064,0000000000,,VAN SICLEN AVENUE,1
3043050157,0000000000,,VAN SICLEN AVENUE,1
3043050158,0000000000,,VAN SICLEN AVENUE,1
3043060035,0000000000,,SCHENCK AVENUE,1
3043090019,0000000000,,JEROME STREET,1
3043110018,0000000000,,ASHFORD STREET,1
3043120022,0000000000,,CLEVELAND STREET,1
3043120076,0000000000,,ASHFORD STREET,1
3043130057,0000000000,,CLEVELAND STREET,1
3043130059,0000000000,,CLEVELAND STREET,1
3043130061,0000000000,,CLEVELAND STREET,1
3043130062,0000000000,,CLEVELAND STREET,1
3043140016,0000000000,,LINWOOD STREET,1
3043140054,0000000000,,ELTON STREET,1
3043140074,0000000000,,ELTON STREET,1
3043150023,0000000000,,ESSEX STREET,1
3043150056,0000000000,,LINWOOD STREET,1
3043170011,0000000000,,LINDEN BOULEVARD,1
3043170012,0000000000,,LINDEN BOULEVARD,1
3043170033,0000000000,,DE WITT AVENUE,1
3043170053,0000000000,,WILLIAMS AVENUE,1
3043170056,0000000000,,WILLIAMS AVENUE,1
3043180025,0000000000,,LINDEN BOULEVARD,1
3043180026,0000000000,,LINDEN BOULEVARD,1
3043180027,0000000000,,LINDEN BOULEVARD,1
3043180033,0000000000,435,DE WITT AVENUE,1
3043190027,0000000000,,ALABAMA AVENUE,1
3043200028,0000000000,,GEORGIA AVENUE,1
3043200056,,721,ALABAMA AVENUE,1
3043230029,0000000000,,NEW JERSEY AVENUE,1
3043300019,0000000000,,SCHENCK AVENUE,1
3043310018,0000000000,,BARBEY STREET,1
3043310043,0000000000,,SCHENCK AVENUE,1
3043310055,0000000000,,SCHENCK AVENUE,1
3043320045,0000000000,,BARBEY STREET,1
3043330053,0000000000,,JEROME STREET,1
3043340057,0000000000,,WARWICK STREET,1
3043420022,0000000000,,MALTA STREET,1
3043420046,0000000000,,LOUISIANA AVENUE,1
3043420058,0000000000,,LOUISIANA AVENUE,1
3043420059,0000000000,,LOUISIANA AVENUE,1
3043460046,0000000000,,SHEFFIELD AVENUE,1
3043480047,0000000000,,NEW JERSEY AVENUE,1
3043530015,0000000000,,HENDRIX STREET,1
3043530025,0000000000,,HENDRIX STREET,1
3043530026,0000000000,,HENDRIX STREET,1
3043540016,0000000000,,SCHENCK AVENUE,1
3043540061,0000000000,841,HENDRIX STREET,1
3043630052,0000000000,,ESSEX STREET,1
3043630053,0000000000,,ESSEX STREET,1
3043630055,0000000000,,ESSEX STREET,1
3043660001,0000000000,,STANLEY AVENUE,1
3043810056,0000000000,,ASHFORD STREET,1
3043820023,0000000000,,ELTON STREET,1
3044230001,,,COZINE AVENUE,1
3044290016,0000000000,125,SHEPHERD AVENUE,1
3044290029,0000000000,,FLATLANDS AVENUE,1
3044320001,0000000000,120-50,FLATLANDS AVENUE,1
3044400001,0000000000,12266,FLATLANDS AVENUE,1
3044430001,0000000000,,FLATLANDS AVENUE,1
3044440001,0000000000,,FLATLANDS AVENUE,1
3044450001,0000000000,,FLATLANDS AVENUE,1
3044460001,0000000000,,FLATLANDS AVENUE,1
3044470003,0000000000,,LOCKE STREET,1
3044480001,0000000000,1070,ELTON STREET,1
3044520002,0000000000,,SHORE PARKWAY,1
3044520090,0000000000,,SEAVIEW AVENUE,1
3044520101,0000000000,,LOUISIANA AVENUE,1
3044520120,0000000000,,LOUISIANA AVENUE,1
3044520151,0000000000,,VAN SICLEN AVENUE,1
3044520185,0000000000,,VAN SICLEN AVENUE,1
3044520191,0000000000,,GATEWAY DRIVE,1
3044520201,0000000000,,VAN SICLEN AVENUE,1
3044520225,0000000000,389,SCHROEDERS AVENUE,1
3044520275,0000000000,,SEAVIEW AVENUE,1
3044520375,0000000000,,MEADOW STREET,1
3044520401,0000000000,,VANDALIA AVENUE,1
3044520417,0000000000,498,VANDALIA AVENUE,1
3044520418,0000000000,500,VANDALIA AVENUE,1
3044520419,0000000000,502,VANDALIA AVENUE,1
3044520420,0000000000,504,VANDALIA AVENUE,1
3044520423,0000000000,516,VANDALIA AVENUE,1
3044520440,0000000000,100,JEROME STREET,1
3044520451,0000000000,507,SCHROEDERS AVENUE,1
3044520452,0000000000,505,SCHROEDERS AVENUE,1
3044520453,0000000000,503,SCHROEDERS AVENUE,1
3044520454,0000000000,501,SCHROEDERS AVENUE,1
3044520455,0000000000,499,SCHROEDERS AVENUE,1
3044520456,0000000000,497,SCHROEDERS AVENUE,1
3044520457,0000000000,495,SCHROEDERS AVENUE,1
3044520458,0000000000,493,SCHROEDERS AVENUE,1
3044520459,0000000000,491,SCHROEDERS AVENUE,1
3044520461,0000000000,489,SCHROEDERS AVENUE,1
3044520462,0000000000,487,SCHROEDERS AVENUE,1
3044520463,0000000000,485,SCHROEDERS AVENUE,1
3044520464,0000000000,1123,JEROME STREET,1
3044520465,0000000000,100,JEROME STREET,1
3044520466,0000000000,100,JEROME STREET,1
3044520467,0000000000,100,JEROME STREET,1
3044520468,0000000000,100,JEROME STREET,1
3044520469,0000000000,100,JEROME STREET,1
3044530029,0000000000,,BERRIMAN STREET,1
3044530056,0000000000,,SHEPHERD AVENUE,1
3044530060,0000000000,,SHEPHERD AVENUE,1
3044530064,0000000000,,SHEPHERD AVENUE,1
3044540036,0000000000,,ATKINS AVENUE,1
3044560037,0000000000,,MILFORD STREET,1
3044560063,0000000000,,MONTAUK AVENUE,1
3044570068,0000000000,,MILFORD STREET,1
3044620048,0000000000,,PINE STREET,1
3044650120,0000000000,,LINCOLN AVENUE,1
3044720005,0000000000,,DUMONT AVENUE,1
3044720052,0000000000,,RUBY STREET,1
3044730015,0000000000,,AMBER STREET,1
3044730019,0000000000,,AMBER STREET,1
3044730020,0000000000,,AMBER STREET,1
3044730023,0000000000,,AMBER STREET,1
3044730038,0000000000,2857,LINDEN BOULEVARD,1
3044730039,0000000000,523,EMERALD STREET,1
3044730045,0000000000,,EMERALD STREET,1
3044740001,0000000000,,AMBER STREET,1
3044740017,0000000000,,SAPPHIRE STREET,1
3044740018,0000000000,,SAPPHIRE STREET,1
3044740041,0000000000,,LINDEN BOULEVARD,1
3044740045,0000000000,,AMBER STREET,1
3044740051,0000000000,,AMBER STREET,1
3044760003,0000000000,,HEGEMAN AVENUE,1
3044780043,0000000000,,ATKINS AVENUE,1
3044780044,0000000000,,ATKINS AVENUE,1
3044780045,0000000000,,ATKINS AVENUE,1
3044780046,0000000000,,ATKINS AVENUE,1
3044780047,0000000000,,ATKINS AVENUE,1
3044790009,0000000000,,LINDEN BOULEVARD,1
3044810013,0000000000,,FOUNTAIN AVENUE,1
3044810014,0000000000,,FOUNTAIN AVENUE,1
3044810053,0000000000,,LOGAN STREET,1
3044830035,0000000000,1117,LORING AVENUE,1
3044970012,0000000000,,LINDEN BOULEVARD,1
3044970014,0000000000,,LINDEN BOULEVARD,1
3044970021,0000000000,,LINDEN BOULEVARD,1
3044970022,0000000000,,LINDEN BOULEVARD,1
3044970023,0000000000,,LINDEN BOULEVARD,1
3044970026,0000000000,,LINDEN BOULEVARD,1
3044970033,0000000000,,LORING AVENUE,1
3044970037,0000000000,,LORING AVENUE,1
3044970044,0000000000,,AMBER STREET,1
3044970049,0000000000,319,AMBER STREET,1
3044970114,0000000000,,LINDEN BOULEVARD,1
3045000015,0000000000,,ATKINS AVENUE,1
3045000017,0000000000,,ATKINS AVENUE,1
3045000057,0000000000,,BERRIMAN STREET,1
3045040018,0000000000,,FOUNTAIN AVENUE,1
3045050027,0000000000,,STANLEY AVENUE,1
3045050028,0000000000,,STANLEY AVENUE,1
3045050032,0000000000,,HOLLY STREET,1
3045050033,0000000000,,HOLLY STREET,1
3045050039,0000000000,,HOLLY STREET,1
3045050047,0000000000,,HOLLY STREET,1
3045070028,0000000000,,CRESCENT STREET,1
3045070037,0000000000,,PINE STREET,1
3045070040,0000000000,,PINE STREET,1
3045270064,0000000000,,STANLEY AVENUE,1
3045270078,0000000000,,EUCLID AVENUE,1
3045270080,0000000000,432,EUCLID AVENUE,1
3045270082,0000000000,333,EUCLID AVENUE,1
3045270094,0000000000,671,FOUNTAIN AVENUE,1
3045270113,0000000000,665,FOUNTAIN AVENUE,1
3045280012,0000000000,,CRESCENT STREET,1
3045280025,0000000000,,CRESCENT STREET,1
3045280026,0000000000,,CRESCENT STREET,1
3045290046,0000000000,,CRESCENT STREET,1
3045290052,0000000000,,CRESCENT STREET,1
3045290056,0000000000,,CRESCENT STREET,1
3045310016,0000000000,,LINCOLN AVENUE,1
3045310017,0000000000,,LINCOLN AVENUE,1
3045310018,0000000000,,LINCOLN AVENUE,1
3045310024,0000000000,,LINCOLN AVENUE,1
3045310026,0000000000,,LINCOLN AVENUE,1
3045310038,0000000000,,WORTMAN AVENUE,1
3045360001,0000000000,,STANLEY AVENUE,1
3045360025,0000000000,,DREW STREET,1
3045360029,0000000000,,WORTMAN AVENUE,1
3045370001,0000000000,,STANLEY AVENUE,1
3045370006,0000000000,,STANLEY AVENUE,1
3045370039,0000000000,,WORTMAN AVENUE,1
3045380001,0000000000,,STANLEY AVENUE,1
3045380010,0000000000,,EMERALD STREET,1
3045390001,0000000000,,STANLEY AVENUE,1
3045390012,0000000000,,AMBER STREET,1
3045390030,0000000000,,AMBER STREET,1
3045400005,0000000000,,AMBER STREET,1
3045400010,0000000000,,STANLEY AVENUE,1
3045470029,0000000000,,CRESCENT STREET,1
3045500001,0000000000,773,COZINE AVENUE,1
3045510001,0000000000,797,COZINE AVENUE,1
3045570005,0000000000,,WORTMAN AVENUE,1
3045570034,0000000000,,COZINE AVENUE,1
3045580001,0000000000,,WORTMAN AVENUE,1
3045580046,0000000000,,COZINE AVENUE,1
3045650086,0000000000,180,OLD MILL ROAD,1
3045670001,0000000000,774,COZINE AVENUE,1
3045700142,0000000000,,ELDERT LANE,1
3045720001,0000000000,,COZINE AVENUE,1
3045720010,0000000000,,COZINE AVENUE,1
3045720032,0000000000,,FAIRFIELD AVENUE,1
3045730005,0000000000,,COZINE AVENUE,1
3045730025,0000000000,,RUBY STREET,1
3045770001,,,,1
3045780001,,,,1
3045790002,,,,1
3045790060,,,,1
3045850127,0000000000,,VANDALIA AVENUE,1
3045850165,0000000000,,VANDALIA AVENUE,1
3045850167,0000000000,,VANDALIA AVENUE,1
3045850190,0000000000,,DREW STREET,1
3045850193,0000000000,,DREW STREET,1
3045850205,0000000000,,DREW STREET,1
3045850225,0000000000,,DREW STREET,1
3045860001,0000000000,,MEADOW STREET,1
3045860200,0000000000,,FOUNTAIN AVENUE,1
3045860201,0000000000,894,FOUNTAIN AVENUE,1
3045860202,0000000000,10,SCHROEDERS WALK,1
3045860204,0000000000,881,ERSKINE STREET,1
3045870012,0000000000,,FOUNTAIN AVENUE,1
3045910161,0000000000,,UTICA AVENUE,1
3045940050,0000000000,,EAST 92 STREET,1
3045980126,0000000000,,EAST 96 STREET,1
3046090105,0000000000,,EAST 91 STREET,1
3046220005,0000000000,,EAST 53 STREET,1
3046450123,0000000000,,REMSEN AVENUE,1
3046460126,0000000000,320A,EAST 92 STREET,1
3046610055,0000000000,,EAST 55 STREET,1
3046650012,0000000000,,EAST 91 STREET,1
3046650023,0000000000,,REMSEN AVENUE,1
3046680076,0000000000,,KINGS HIGHWAY,1
3046830041,0000000000,,EAST 57 STREET,1
3046830141,0000000000,,EAST 57 STREET,1
3046880067,0000000000,,LINDEN BOULEVARD,1
3047010069,0000000000,,EAST 53 STREET,1
3047140038,0000000000,,LINDEN BOULEVARD,1
3047170002,0000000000,,EAST 96 STREET,1
3047190125,0000000000,,EAST 48 STREET,1
3047190158,0000000000,,CHURCH AVENUE,1
3047250001,0000000000,5302,SNYDER AVENUE,1
3047410075,0000000000,,EAST 56 STREET,1
3047450108,0000000000,,AVENUE B,1
3047480036,0000000000,8802,AVENUE A,1
3047490036,0000000000,8902,AVENUE A,1
3047520036,0000000000,9202,AVENUE A,1
3047540001,0000000000,9423,AVENUE B,1
3047540007,0000000000,685,EAST 94 STREET,1
3047580139,0000000000,,CLARENDON ROAD,1
3047590017,0000000000,,EAST 49 STREET,1
3047600054,0000000000,,EAST 49 STREET,1
3047600055,0000000000,,EAST 49 STREET,1
3047600058,0000000000,,EAST 49 STREET,1
3047670044,0000000000,,CLARENDON ROAD,1
3047730067,0000000000,683,EAST 52 STREET,1
3047830007,0000000000,4818 GARAGE,FOSTER AVENUE,1
3047840001,0000000000,4902,FOSTER AVENUE,1
3047860050,0000000000,997,EAST 48 STREET,1
3047860066,0000000000,,EAST 48 STREET,1
3047860081,0000000000,,GLENWOOD ROAD,1
3047920039,,433,MAPLE STREET,1
3047927501,,542,BROOKLYN AVENUE,1
3047960150,0000000000,,MIDWOOD STREET,1
3048100057,0000000000,,FENIMORE STREET,1
3048100058,0000000000,,FENIMORE STREET,1
3048130055,,735,FENOMORE STREET,1
3048140063,0000000000,,HAWTHORNE STREET,1
3048377502,,345,LENOX ROAD,1
3048710122,0000000000,,EAST 35 STREET,1
3048720057,0000000000,,EAST 35 STREET,1
3048880032,0000000000,,EAST 35 STREET,1
3048900006,0000000000,,CHURCH AVENUE,1
3048900037,0000000000,,SNYDER AVENUE,1
3048900103,0000000000,,CHURCH AVENUE,1
3048900115,0000000000,,EAST 37 STREET,1
3048900117,0000000000,,EAST 37 STREET,1
3048900153,0000000000,,BROOKLYN AVENUE,1
3048940150,0000000000,,EAST 40 STREET,1
3049030069,0000000000,,EAST 32 STREET,1
3049030072,0000000000,,EAST 32 STREET,1
3049190062,0000000000,,EAST 34 STREET,1
3049190142,0000000000,,EAST 34 STREET,1
3049390119,0000000000,,CLARENDON ROAD,1
3049540050,0000000000,3701,AVENUE D,1
3049580050,0000000000,,ALBANY AVENUE,1
3049670010,0000000000,3322,AVENUE D,1
3049740042,0000000000,4023,FOSTER AVENUE,1
3049840049,0000000000,3701,FARRAGUT ROAD,1
3049890070,0000000000,,EAST 42 STREET,1
3049910170,0000000000,,TROY AVENUE,1
3049930009,0000000000,4622,FOSTER AVENUE,1
3050080030,0000000000,1519,NEW YORK AVENUE,1
3050100026,0000000000,,EAST 35 STREET,1
3050260325,0000000000,,OCEAN AVENUE,1
3050430009,0000000000,1923,BEDFORD AVENUE,1
3050480155,0000000000,379,PARKSIDE AVENUE,1
3050560115,0000000000,,PARKSIDE AVENUE,1
3050640046,0000000000,72,CLARKSON AVENUE,1
3050700008,0000000000,,EAST 10 STREET,1
3050760009,0000000000,,EAST 16 STREET,1
3050790009,0000000000,,ST PAULS PLACE,1
3050790034,,,EAST 18 STREET,1
3050867501,,61,MARTENSE STREET,1
3050871201,,129,MARTENSE STREET,1
3050871202,,129,MARTENSE STREET,1
3050871203,,129,MARTENSE STREET,1
3050871204,,129,MARTENSE STREET,1
3050871205,,129,MARTENSE STREET,1
3050871206,,129,MARTENSE STREET,1
3050871207,,129,MARTENSE STREET,1
3050871208,,129,MARTENSE STREET,1
3050877501,,129,MARTENSE STREET,1
3050880080,0000000000,,MARTENSE STREET,1
3050990032,0000000000,,EAST 18 STREET,1
3050990033,0000000000,,EAST 18 STREET,1
3051071009,3051077501,50,VERONICA PLACE,1
3051071011,3051077501,50,VERONICA PLACE,1
3051071012,3051077501,50,VERONICA PLACE,1
3051071013,3051077501,90,ERASMUS STREET,1
3051071014,3051077501,90,ERASMUS STREET,1
3051071015,3051077501,90,ERASMUS STREET,1
3051071016,3051077501,90,ERASMUS STREET,1
3051071017,3051077501,90,ERASMUS STREET,1
3051071018,3051077501,90,ERASMUS STREET,1
3051080036,0000000000,172,ERASMUS STREET,1
3051190041,0000000000,,BEVERLY ROAD,1
3051200003,0000000000,,ALBEMARLE ROAD,1
3051250083,0000000000,351,EAST 21 STREET,1
3051320016,0000000000,2166,TILDEN AVENUE,1
3051320065,0000000000,,FLATBUSH AVENUE,1
3051390100,0000000000,,EAST 28 STREET,1
3051410147,0000000000,,CONEY ISLAND AVENUE,1
3051410220,0000000000,,CONEY ISLAND AVENUE,1
3051410226,0000000000,,CONEY ISLAND AVENUE,1
3051410244,0000000000,,CONEY ISLAND AVENUE,1
3051410251,0000000000,,CONEY ISLAND AVENUE,1
3051410255,0000000000,,CONEY ISLAND AVENUE,1
3051520032,0000000000,,FLATBUSH AVENUE,1
3051630047,0000000000,845,OCEAN AVENUE,1
3051860050,0000000000,455,EAST 22 STREET,1
3051860115,0000000000,,FLATBUSH AVENUE,1
3051930022,,338,EAST 28 STREET,1
3052150053,0000000000,456,EAST 29 STREET,1
3052370082,0000000000,,DE KOVEN COURT,1
3052370196,0000000000,,DE KOVEN COURT,1
3052470128,0000000000,,EAST 26 STREET,1
3052540019,0000000000,,TERRACE PLACE,1
3052560001,,,,1
3052560092,,,,1
3052620130,0000000000,,SEELEY STREET,1
3052650016,0000000000,,20 STREET,1
3052660018,0000000000,,SEELEY STREET,1
3052660027,0000000000,,SEELEY STREET,1
3052720010,0000000000,8,EAST 4 STREET,1
3052720126,0000000000,,EAST 4 STREET,1
3052740001,0000000000,,EAST 5 STREET,1
3052770016,0000000000,,PROSPECT AVENUE,1
3052890007,0000000000,,10 AVENUE,1
3052890046,0000000000,,37 STREET,1
3052890179,0000000000,,38 STREET,1
3052960145,0000000000,,37 STREET,1
3053000041,0000000000,,14 AVENUE,1
3053090123,0000000000,,TEHAMA STREET,1
3053120001,0000000000,,36 STREET,1
3053130047,0000000000,,CHESTER AVENUE,1
3053180038,0000000000,,EAST 4 STREET,1
3053220124,0000000000,,KERMIT PLACE,1
3053240145,0000000000,,ALBEMARLE ROAD,1
3053310067,0000000000,,CONEY ISLAND AVENUE,1
3053460149,0000000000,,40 STREET,1
3053470011,0000000000,,38 STREET,1
3053470013,0000000000,,38 STREET,1
3053470047,0000000000,1473,39 STREET,1
3053480009,,,14 AVENUE,1
3053480017,0000000000,,37 STREET,1
3053510101,0000000000,,14 AVENUE,1
3053510127,0000000000,,DAHILL ROAD,1
3053520183,0000000000,,CHURCH AVENUE,1
3053580010,0000000000,,BEVERLY ROAD,1
3053650106,0000000000,,15 AVENUE,1
3053670008,,,15 AVENUE,1
3053690050,,,CORTELYOU ROAD,1
3053690105,0000000000,,AVENUE C,1
3053700134,0000000000,,EAST 2 STREET,1
3053790124,0000000000,,43 STREET,1
3053790146,0000000000,,17 AVENUE,1
3053810134,0000000000,,41 STREET,1
3053840026,0000000000,,MCDONALD AVENUE,1
3053890121,0000000000,,OCEAN PARKWAY,1
3053930093,0000000000,,CONEY ISLAND AVENUE,1
3053930140,0000000000,,CONEY ISLAND AVENUE,1
3054211001,,264,WEBSTER AVENUE,1
3054211002,,264,WEBSTER AVENUE,1
3054211003,,264,WEBSTER AVENUE,1
3054211004,,264,WEBSTER AVENUE,1
3054211005,,264,WEBSTER AVENUE,1
3054211006,,264,WEBSTER AVENUE,1
3054211007,,264,WEBSTER AVENUE,1
3054211008,,264,WEBSTER AVENUE,1
3054211009,,264,WEBSTER AVENUE,1
3054211010,,264,WEBSTER AVENUE,1
3054211011,,264,WEBSTER AVENUE,1
3054211012,,264,WEBSTER AVENUE,1
3054211013,,264,WEBSTER AVENUE,1
3054211014,,264,WEBSTER AVENUE,1
3054211015,,264,WEBSTER AVENUE,1
3054211016,,264,WEBSTER AVENUE,1
3054211017,,264,WEBSTER AVENUE,1
3054211018,,264,WEBSTER AVENUE,1
3054211019,,264,WEBSTER AVENUE,1
3054211020,,264,WEBSTER AVENUE,1
3054211021,,264,WEBSTER AVENUE,1
3054211022,,264,WEBSTER AVENUE,1
3054211023,,264,WEBSTER AVENUE,1
3054211024,,264,WEBSTER AVENUE,1
3054211025,,264,WEBSTER AVENUE,1
3054211026,,264,WEBSTER AVENUE,1
3054211027,,264,WEBSTER AVENUE,1
3054211028,,264,WEBSTER AVENUE,1
3054211029,,264,WEBSTER AVENUE,1
3054211030,,264,WEBSTER AVENUE,1
3054211031,,264,WEBSTER AVENUE,1
3054211032,,264,WEBSTER AVENUE,1
3054211033,,264,WEBSTER AVENUE,1
3054211034,,264,WEBSTER AVENUE,1
3054211035,,264,WEBSTER AVENUE,1
3054211036,,264,WEBSTER AVENUE,1
3054211037,,264,WEBSTER AVENUE,1
3054211038,,264,WEBSTER AVENUE,1
3054211039,,264,WEBSTER AVENUE,1
3054211040,,264,WEBSTER AVENUE,1
3054211041,,264,WEBSTER AVENUE,1
3054211042,,264,WEBSTER AVENUE,1
3054211043,,264,WEBSTER AVENUE,1
3054211044,,264,WEBSTER AVENUE,1
3054211045,,264,WEBSTER AVENUE,1
3054211046,,264,WEBSTER AVENUE,1
3054211047,,264,WEBSTER AVENUE,1
3054211048,,264,WEBSTER AVENUE,1
3054211049,,264,WEBSTER AVENUE,1
3054211050,,264,WEBSTER AVENUE,1
3054211051,,264,WEBSTER AVENUE,1
3054211052,,264,WEBSTER AVENUE,1
3054211053,,264,WEBSTER AVENUE,1
3054211054,,264,WEBSTER AVENUE,1
3054211055,,264,WEBSTER AVENUE,1
3054211056,,264,WEBSTER AVENUE,1
3054211057,,264,WEBSTER AVENUE,1
3054211058,,264,WEBSTER AVENUE,1
3054211059,,264,WEBSTER AVENUE,1
3054211060,,264,WEBSTER AVENUE,1
3054211061,,264,WEBSTER AVENUE,1
3054211062,,264,WEBSTER AVENUE,1
3054211063,,264,WEBSTER AVENUE,1
3054217501,,264,WEBSTER AVENUE,1
3054260068,0000000000,,FOSTER AVENUE,1
3054300132,0000000000,,43 STREET,1
3054300146,0000000000,,44 STREET,1
3054310141,0000000000,,45 STREET,1
3054310154,0000000000,,45 STREET,1
3054330006,0000000000,,15 AVENUE,1
3054340182,0000000000,,46 STREET,1
3054397502,,4521,18TH AVENUE,1
3054397503,,4519,18TH AVENUE,1
